Dataset_ID	num_genes	mean_score
GSE50948.tsv	10	0.4833333333333333
GSE50948.tsv	10	0.4766666666666667
GSE50948.tsv	10	0.4322222222222223
GSE50948.tsv	10	0.6688888888888889
GSE50948.tsv	10	0.40888888888888886
GSE50948.tsv	10	0.49444444444444446
GSE50948.tsv	10	0.4477777777777778
GSE50948.tsv	10	0.5866666666666667
GSE50948.tsv	10	0.5366666666666666
GSE50948.tsv	10	0.5255555555555556
GSE50948.tsv	10	0.4344444444444445
GSE50948.tsv	10	0.5511111111111111
GSE50948.tsv	10	0.5122222222222221
GSE50948.tsv	10	0.4622222222222222
GSE50948.tsv	10	0.55
GSE50948.tsv	10	0.4966666666666667
GSE50948.tsv	10	0.4322222222222222
GSE50948.tsv	10	0.43888888888888894
GSE50948.tsv	10	0.4844444444444444
GSE50948.tsv	10	0.4966666666666667
GSE50948.tsv	10	0.5355555555555556
GSE50948.tsv	10	0.6322222222222222
GSE50948.tsv	10	0.5133333333333333
GSE50948.tsv	10	0.5455555555555556
GSE50948.tsv	10	0.5122222222222221
GSE50948.tsv	10	0.49111111111111105
GSE50948.tsv	10	0.45666666666666667
GSE50948.tsv	10	0.5166666666666667
GSE50948.tsv	10	0.49777777777777776
GSE50948.tsv	10	0.5933333333333334
GSE50948.tsv	10	0.7055555555555555
GSE50948.tsv	10	0.5277777777777779
GSE50948.tsv	10	0.5733333333333334
GSE50948.tsv	10	0.4666666666666667
GSE50948.tsv	10	0.5533333333333333
GSE50948.tsv	10	0.5211111111111111
GSE50948.tsv	10	0.5044444444444445
GSE50948.tsv	10	0.6277777777777778
GSE50948.tsv	10	0.45444444444444443
GSE50948.tsv	10	0.47000000000000003
GSE50948.tsv	10	0.5355555555555556
GSE50948.tsv	10	0.4455555555555556
GSE50948.tsv	10	0.45
GSE50948.tsv	10	0.5666666666666667
GSE50948.tsv	10	0.7266666666666666
GSE50948.tsv	10	0.44000000000000006
GSE50948.tsv	10	0.5922222222222222
GSE50948.tsv	10	0.49333333333333335
GSE50948.tsv	10	0.43555555555555553
GSE50948.tsv	10	0.4666666666666667
GSE50948.tsv	10	0.4377777777777777
GSE50948.tsv	10	0.538888888888889
GSE50948.tsv	10	0.61
GSE50948.tsv	10	0.4844444444444445
GSE50948.tsv	10	0.4833333333333334
GSE50948.tsv	10	0.5211111111111111
GSE50948.tsv	10	0.5166666666666666
GSE50948.tsv	10	0.531111111111111
GSE50948.tsv	10	0.6433333333333333
GSE50948.tsv	10	0.5966666666666667
GSE50948.tsv	10	0.5366666666666666
GSE50948.tsv	10	0.5888888888888889
GSE50948.tsv	10	0.5177777777777778
GSE50948.tsv	10	0.40777777777777785
GSE50948.tsv	10	0.5211111111111111
GSE50948.tsv	10	0.49777777777777776
GSE50948.tsv	10	0.5244444444444444
GSE50948.tsv	10	0.3788888888888889
GSE50948.tsv	10	0.4966666666666666
GSE50948.tsv	10	0.6055555555555555
GSE50948.tsv	10	0.45777777777777773
GSE50948.tsv	10	0.40888888888888886
GSE31192.tsv	10	0.4416666666666667
GSE31192.tsv	10	0.6416666666666666
GSE31192.tsv	10	0.5416666666666666
GSE31192.tsv	10	0.6666666666666667
GSE31192.tsv	10	0.4833333333333333
GSE31192.tsv	10	0.5333333333333333
GSE31192.tsv	10	0.5083333333333333
GSE31192.tsv	10	0.6083333333333333
GSE31192.tsv	10	0.6
GSE31192.tsv	10	0.29166666666666663
GSE31192.tsv	10	0.5
GSE31192.tsv	10	0.4416666666666666
GSE31192.tsv	10	0.3833333333333333
GSE31192.tsv	10	0.5
GSE31192.tsv	10	0.4416666666666666
GSE31192.tsv	10	0.5666666666666667
GSE31192.tsv	10	0.29166666666666663
GSE31192.tsv	10	0.525
GSE31192.tsv	10	0.475
GSE31192.tsv	10	0.26666666666666666
GSE31192.tsv	10	0.3416666666666667
GSE31192.tsv	10	0.41666666666666663
GSE31192.tsv	10	0.45
GSE31192.tsv	10	0.6416666666666666
GSE31192.tsv	10	0.31666666666666665
GSE31192.tsv	10	0.6083333333333333
GSE31192.tsv	10	0.31666666666666665
GSE31192.tsv	10	0.475
GSE31192.tsv	10	0.625
GSE31192.tsv	10	0.3833333333333333
GSE31192.tsv	10	0.55
GSE31192.tsv	10	0.5166666666666666
GSE31192.tsv	10	0.325
GSE31192.tsv	10	0.4833333333333333
GSE31192.tsv	10	0.5583333333333333
GSE31192.tsv	10	0.3833333333333333
GSE31192.tsv	10	0.41666666666666663
GSE31192.tsv	10	0.6083333333333333
GSE31192.tsv	10	0.4083333333333333
GSE31192.tsv	10	0.45
GSE31192.tsv	10	0.7333333333333333
GSE31192.tsv	10	0.5333333333333333
GSE31192.tsv	10	0.4083333333333333
GSE31192.tsv	10	0.45
GSE31192.tsv	10	0.5166666666666666
GSE31192.tsv	10	0.3416666666666667
GSE31192.tsv	10	0.55
GSE31192.tsv	10	0.425
GSE31192.tsv	10	0.45
GSE31192.tsv	10	0.6333333333333333
GSE31192.tsv	10	0.5249999999999999
GSE31192.tsv	10	0.6
GSE31192.tsv	10	0.5249999999999999
GSE31192.tsv	10	0.42499999999999993
GSE31192.tsv	10	0.4916666666666666
GSE31192.tsv	10	0.5166666666666667
GSE31192.tsv	10	0.475
GSE31192.tsv	10	0.39166666666666666
GSE31192.tsv	10	0.3916666666666666
GSE31192.tsv	10	0.3083333333333333
GSE31192.tsv	10	0.5166666666666666
GSE31192.tsv	10	0.7083333333333333
GSE31192.tsv	10	0.4833333333333333
GSE31192.tsv	10	0.75
GSE31192.tsv	10	0.4833333333333333
GSE31192.tsv	10	0.5416666666666667
GSE31192.tsv	10	0.4833333333333333
GSE31192.tsv	10	0.125
GSE31192.tsv	10	0.5083333333333333
GSE31192.tsv	10	0.375
GSE31192.tsv	10	0.31666666666666665
GSE31192.tsv	10	0.5416666666666667
GSE31192.tsv	10	0.5166666666666666
GSE31192.tsv	10	0.6083333333333333
GSE31192.tsv	10	0.4916666666666667
GSE31192.tsv	10	0.4083333333333333
GSE31192.tsv	10	0.5166666666666667
GSE31192.tsv	10	0.475
GSE31192.tsv	10	0.45
GSE31192.tsv	10	0.7
GSE31192.tsv	10	0.4666666666666666
GSE31192.tsv	10	0.36666666666666664
GSE31192.tsv	10	0.5333333333333334
GSE31192.tsv	10	0.41666666666666663
GSE31192.tsv	10	0.4083333333333333
GSE31192.tsv	10	0.425
GSE31192.tsv	10	0.4666666666666666
GSE31192.tsv	10	0.5583333333333333
GSE31192.tsv	10	0.3083333333333333
GSE31192.tsv	10	0.6
GSE31192.tsv	10	0.5416666666666665
GSE31192.tsv	10	0.575
GSE31192.tsv	10	0.5666666666666667
GSE31192.tsv	10	0.39999999999999997
GSE31192.tsv	10	0.5333333333333333
GSE31192.tsv	10	0.45
GSE31192.tsv	10	0.3833333333333333
GSE31192.tsv	10	0.39166666666666666
GSE31192.tsv	10	0.5833333333333333
GSE31192.tsv	10	0.6499999999999999
GSE20194.tsv	10	0.756528013582343
GSE20194.tsv	10	0.7352886247877758
GSE20194.tsv	10	0.6712563667232598
GSE20194.tsv	10	0.6630730050933786
GSE20194.tsv	10	0.7780390492359933
GSE20194.tsv	10	0.7273089983022072
GSE20194.tsv	10	0.6079711375212223
GSE20194.tsv	10	0.7313242784380306
GSE20194.tsv	10	0.7002207130730052
GSE20194.tsv	10	0.6969779286926995
GSE20194.tsv	10	0.6834804753820034
GSE20194.tsv	10	0.6253225806451612
GSE20194.tsv	10	0.6356451612903227
GSE20194.tsv	10	0.6866553480475381
GSE20194.tsv	10	0.5733870967741936
GSE20194.tsv	10	0.7216638370118845
GSE20194.tsv	10	0.6725042444821732
GSE20194.tsv	10	0.7375721561969439
GSE20194.tsv	10	0.5969694397283531
GSE20194.tsv	10	0.7133106960950764
GSE20194.tsv	10	0.6517147707979627
GSE20194.tsv	10	0.5730899830220713
GSE20194.tsv	10	0.6790831918505942
GSE20194.tsv	10	0.7295500848896435
GSE20194.tsv	10	0.694219015280136
GSE20194.tsv	10	0.7639049235993209
GSE20194.tsv	10	0.6285653650254668
GSE20194.tsv	10	0.5685993208828523
GSE20194.tsv	10	0.6687521222410865
GSE20194.tsv	10	0.6959932088285228
GSE20194.tsv	10	0.7319864176570459
GSE20194.tsv	10	0.6961799660441427
GSE20194.tsv	10	0.652962648556876
GSE20194.tsv	10	0.7630984719864177
GSE20194.tsv	10	0.5355093378607808
GSE20194.tsv	10	0.7821307300509337
GSE20194.tsv	10	0.7273853989813243
GSE20194.tsv	10	0.7000848896434636
GSE20194.tsv	10	0.6415110356536502
GSE20194.tsv	10	0.6737691001697793
GSE20194.tsv	10	0.75830220713073
GSE20194.tsv	10	0.639490662139219
GSE20194.tsv	10	0.611044142614601
GSE20194.tsv	10	0.6967826825127335
GSE20194.tsv	10	0.7418505942275042
GSE20194.tsv	10	0.6959168081494058
GSE20194.tsv	10	0.6251952461799659
GSE20194.tsv	10	0.6748047538200339
GSE20194.tsv	10	0.5573514431239388
GSE20194.tsv	10	0.8017317487266553
GSE20194.tsv	10	0.6697877758913413
GSE20194.tsv	10	0.60553480475382
GSE20194.tsv	10	0.639660441426146
GSE20194.tsv	10	0.7477758913412564
GSE20194.tsv	10	0.5709168081494058
GSE20194.tsv	10	0.6966723259762309
GSE20194.tsv	10	0.7542869269949065
GSE20194.tsv	10	0.691918505942275
GSE20194.tsv	10	0.6580984719864176
GSE20194.tsv	10	0.580899830220713
GSE20194.tsv	10	0.714100169779287
GSE20194.tsv	10	0.6679796264855687
GSE20194.tsv	10	0.675390492359932
GSE20194.tsv	10	0.6684295415959254
GSE20194.tsv	10	0.5959168081494057
GSE20194.tsv	10	0.7431748726655348
GSE20194.tsv	10	0.5765195246179966
GSE20194.tsv	10	0.6846179966044142
GSE20194.tsv	10	0.7601528013582343
GSE20194.tsv	10	0.7065365025466892
GSE20194.tsv	10	0.6781663837011884
GSE20194.tsv	10	0.6625806451612903
GSE20194.tsv	10	0.7258743633276741
GSE20194.tsv	10	0.7570033955857385
GSE20194.tsv	10	0.7304753820033956
GSE20194.tsv	10	0.5832173174872665
GSE20194.tsv	10	0.6534889643463498
GSE20194.tsv	10	0.7477758913412563
GSE20194.tsv	10	0.6007809847198642
GSE20194.tsv	10	0.5871392190152801
GSE20194.tsv	10	0.7233106960950763
GSE20194.tsv	10	0.6831663837011883
GSE20194.tsv	10	0.6309847198641766
GSE20194.tsv	10	0.6476994906621393
GSE20194.tsv	10	0.6013837011884549
GSE20194.tsv	10	0.6233446519524618
GSE20194.tsv	10	0.8023174872665535
GSE20194.tsv	10	0.7900933786078099
GSE20194.tsv	10	0.6758064516129032
GSE20194.tsv	10	0.6488879456706281
GSE20194.tsv	10	0.639855687606112
GSE20194.tsv	10	0.6878438030560272
GSE20194.tsv	10	0.6930305602716468
GSE20194.tsv	10	0.7524533106960951
GSE20194.tsv	10	0.575730050933786
GSE20194.tsv	10	0.6896179966044143
GSE20194.tsv	10	0.5463752122241086
GSE20194.tsv	10	0.624151103565365
GSE20194.tsv	10	0.6989728353140917
GSE20194.tsv	10	0.7103480475382004
GSE32518.tsv	10	0.7666666666666668
GSE32518.tsv	10	0.7766666666666666
GSE32518.tsv	10	0.5599999999999999
GSE32518.tsv	10	0.7500000000000001
GSE32518.tsv	10	0.8266666666666665
GSE32518.tsv	10	0.6566666666666666
GSE32518.tsv	10	0.5066666666666666
GSE32518.tsv	10	0.6533333333333333
GSE32518.tsv	10	0.41
GSE32518.tsv	10	0.7966666666666666
GSE32518.tsv	10	0.7233333333333334
GSE32518.tsv	10	0.5566666666666666
GSE32518.tsv	10	0.6033333333333333
GSE32518.tsv	10	0.6433333333333333
GSE32518.tsv	10	0.5966666666666667
GSE32518.tsv	10	0.8
GSE32518.tsv	10	0.7533333333333333
GSE32518.tsv	10	0.6866666666666666
GSE32518.tsv	10	0.6533333333333333
GSE32518.tsv	10	0.6866666666666668
GSE32518.tsv	10	0.6599999999999999
GSE32518.tsv	10	0.49333333333333335
GSE32518.tsv	10	0.6633333333333333
GSE32518.tsv	10	0.7566666666666667
GSE32518.tsv	10	0.6866666666666668
GSE32518.tsv	10	0.6
GSE32518.tsv	10	0.5399999999999999
GSE32518.tsv	10	0.5333333333333334
GSE32518.tsv	10	0.5566666666666666
GSE32518.tsv	10	0.6
GSE32518.tsv	10	0.7233333333333334
GSE32518.tsv	10	0.68
GSE32518.tsv	10	0.7066666666666667
GSE32518.tsv	10	0.58
GSE32518.tsv	10	0.6833333333333333
GSE32518.tsv	10	0.5933333333333334
GSE32518.tsv	10	0.6733333333333333
GSE32518.tsv	10	0.8733333333333333
GSE32518.tsv	10	0.6599999999999999
GSE32518.tsv	10	0.6199999999999999
GSE32518.tsv	10	0.68
GSE32518.tsv	10	0.65
GSE32518.tsv	10	0.6966666666666667
GSE32518.tsv	10	0.8133333333333332
GSE32518.tsv	10	0.7166666666666666
GSE32518.tsv	10	0.5666666666666667
GSE32518.tsv	10	0.6766666666666667
GSE32518.tsv	10	0.5733333333333333
GSE32518.tsv	10	0.5533333333333333
GSE32518.tsv	10	0.8166666666666668
GSE32518.tsv	10	0.7766666666666666
GSE32518.tsv	10	0.4966666666666667
GSE32518.tsv	10	0.71
GSE32518.tsv	10	0.67
GSE32518.tsv	10	0.5933333333333334
GSE32518.tsv	10	0.6933333333333332
GSE32518.tsv	10	0.6433333333333333
GSE32518.tsv	10	0.5933333333333334
GSE32518.tsv	10	0.6466666666666667
GSE32518.tsv	10	0.6066666666666667
GSE32518.tsv	10	0.6433333333333333
GSE32518.tsv	10	0.5566666666666668
GSE32518.tsv	10	0.8033333333333333
GSE32518.tsv	10	0.4966666666666667
GSE32518.tsv	10	0.5466666666666666
GSE32518.tsv	10	0.8733333333333334
GSE32518.tsv	10	0.4666666666666667
GSE32518.tsv	10	0.5866666666666667
GSE32518.tsv	10	0.7633333333333333
GSE32518.tsv	10	0.5700000000000001
GSE32518.tsv	10	0.74
GSE32518.tsv	10	0.7
GSE32518.tsv	10	0.5866666666666667
GSE32518.tsv	10	0.6733333333333335
GSE32518.tsv	10	0.79
GSE32518.tsv	10	0.6866666666666668
GSE32518.tsv	10	0.66
GSE32518.tsv	10	0.8100000000000002
GSE32518.tsv	10	0.6933333333333332
GSE32518.tsv	10	0.5866666666666667
GSE32518.tsv	10	0.6633333333333333
GSE32518.tsv	10	0.6866666666666668
GSE32518.tsv	10	0.7466666666666667
GSE32518.tsv	10	0.74
GSE32518.tsv	10	0.5866666666666667
GSE32518.tsv	10	0.49000000000000005
GSE32518.tsv	10	0.72
GSE32518.tsv	10	0.8766666666666667
GSE32518.tsv	10	0.6833333333333333
GSE32518.tsv	10	0.6300000000000001
GSE32518.tsv	10	0.5933333333333334
GSE32518.tsv	10	0.55
GSE32518.tsv	10	0.6766666666666666
GSE32518.tsv	10	0.8099999999999999
GSE32518.tsv	10	0.42666666666666664
GSE32518.tsv	10	0.6033333333333333
GSE32518.tsv	10	0.6166666666666666
GSE32518.tsv	10	0.5633333333333334
GSE32518.tsv	10	0.5900000000000001
GSE32518.tsv	10	0.7933333333333333
E_TABM_158.tsv	10	0.604093137254902
E_TABM_158.tsv	10	0.7424509803921568
E_TABM_158.tsv	10	0.6324754901960785
E_TABM_158.tsv	10	0.6876307189542483
E_TABM_158.tsv	10	0.7638725490196079
E_TABM_158.tsv	10	0.6761846405228757
E_TABM_158.tsv	10	0.6616013071895425
E_TABM_158.tsv	10	0.7452614379084967
E_TABM_158.tsv	10	0.7212745098039216
E_TABM_158.tsv	10	0.739656862745098
E_TABM_158.tsv	10	0.6900735294117647
E_TABM_158.tsv	10	0.6593382352941177
E_TABM_158.tsv	10	0.6039215686274508
E_TABM_158.tsv	10	0.7063398692810458
E_TABM_158.tsv	10	0.6238725490196078
E_TABM_158.tsv	10	0.6967892156862744
E_TABM_158.tsv	10	0.6706372549019608
E_TABM_158.tsv	10	0.6254003267973857
E_TABM_158.tsv	10	0.5724346405228757
E_TABM_158.tsv	10	0.6953022875816994
E_TABM_158.tsv	10	0.6291013071895424
E_TABM_158.tsv	10	0.5741830065359477
E_TABM_158.tsv	10	0.62734477124183
E_TABM_158.tsv	10	0.763733660130719
E_TABM_158.tsv	10	0.6586846405228759
E_TABM_158.tsv	10	0.7585049019607844
E_TABM_158.tsv	10	0.5848856209150327
E_TABM_158.tsv	10	0.6599918300653594
E_TABM_158.tsv	10	0.6255718954248366
E_TABM_158.tsv	10	0.686781045751634
E_TABM_158.tsv	10	0.636421568627451
E_TABM_158.tsv	10	0.7240604575163399
E_TABM_158.tsv	10	0.6983169934640522
E_TABM_158.tsv	10	0.7371568627450981
E_TABM_158.tsv	10	0.7278104575163399
E_TABM_158.tsv	10	0.733782679738562
E_TABM_158.tsv	10	0.7286356209150326
E_TABM_158.tsv	10	0.7131209150326798
E_TABM_158.tsv	10	0.7646078431372549
E_TABM_158.tsv	10	0.738921568627451
E_TABM_158.tsv	10	0.69234477124183
E_TABM_158.tsv	10	0.6078513071895425
E_TABM_158.tsv	10	0.5950245098039215
E_TABM_158.tsv	10	0.7406862745098038
E_TABM_158.tsv	10	0.621282679738562
E_TABM_158.tsv	10	0.651233660130719
E_TABM_158.tsv	10	0.7021486928104574
E_TABM_158.tsv	10	0.6953104575163399
E_TABM_158.tsv	10	0.6549754901960785
E_TABM_158.tsv	10	0.6779411764705883
E_TABM_158.tsv	10	0.6966993464052289
E_TABM_158.tsv	10	0.7094281045751634
E_TABM_158.tsv	10	0.7011846405228758
E_TABM_158.tsv	10	0.7045179738562091
E_TABM_158.tsv	10	0.5591993464052287
E_TABM_158.tsv	10	0.6191013071895425
E_TABM_158.tsv	10	0.789330065359477
E_TABM_158.tsv	10	0.7453513071895423
E_TABM_158.tsv	10	0.6813235294117647
E_TABM_158.tsv	10	0.6291013071895425
E_TABM_158.tsv	10	0.6121078431372549
E_TABM_158.tsv	10	0.7373937908496732
E_TABM_158.tsv	10	0.720718954248366
E_TABM_158.tsv	10	0.6529901960784313
E_TABM_158.tsv	10	0.6554330065359477
E_TABM_158.tsv	10	0.7216421568627451
E_TABM_158.tsv	10	0.5333006535947712
E_TABM_158.tsv	10	0.6654411764705882
E_TABM_158.tsv	10	0.7126633986928105
E_TABM_158.tsv	10	0.5584885620915032
E_TABM_158.tsv	10	0.6685049019607843
E_TABM_158.tsv	10	0.5762173202614379
E_TABM_158.tsv	10	0.7336928104575163
E_TABM_158.tsv	10	0.7407761437908496
E_TABM_158.tsv	10	0.7230392156862744
E_TABM_158.tsv	10	0.6854983660130719
E_TABM_158.tsv	10	0.6757271241830065
E_TABM_158.tsv	10	0.6534558823529412
E_TABM_158.tsv	10	0.7175245098039216
E_TABM_158.tsv	10	0.529330065359477
E_TABM_158.tsv	10	0.7056781045751634
E_TABM_158.tsv	10	0.6155637254901961
E_TABM_158.tsv	10	0.6110049019607843
E_TABM_158.tsv	10	0.5725980392156862
E_TABM_158.tsv	10	0.6493872549019608
E_TABM_158.tsv	10	0.7222222222222221
E_TABM_158.tsv	10	0.8048529411764704
E_TABM_158.tsv	10	0.776936274509804
E_TABM_158.tsv	10	0.6529901960784313
E_TABM_158.tsv	10	0.7439787581699346
E_TABM_158.tsv	10	0.6239542483660131
E_TABM_158.tsv	10	0.6485375816993464
E_TABM_158.tsv	10	0.673733660130719
E_TABM_158.tsv	10	0.7097140522875817
E_TABM_158.tsv	10	0.5988643790849674
E_TABM_158.tsv	10	0.7227614379084968
E_TABM_158.tsv	10	0.5956781045751633
E_TABM_158.tsv	10	0.7695261437908496
E_TABM_158.tsv	10	0.7184640522875817
E_TABM_158.tsv	10	0.7541503267973856
GSE2990.tsv	10	0.6163865546218488
GSE2990.tsv	10	0.5284313725490195
GSE2990.tsv	10	0.5478991596638656
GSE2990.tsv	10	0.6434173669467788
GSE2990.tsv	10	0.6606442577030813
GSE2990.tsv	10	0.6659663865546219
GSE2990.tsv	10	0.5927170868347339
GSE2990.tsv	10	0.6816526610644258
GSE2990.tsv	10	0.6449579831932774
GSE2990.tsv	10	0.6508403361344538
GSE2990.tsv	10	0.6626050420168067
GSE2990.tsv	10	0.6091036414565826
GSE2990.tsv	10	0.6448179271708684
GSE2990.tsv	10	0.5175070028011204
GSE2990.tsv	10	0.47478991596638653
GSE2990.tsv	10	0.7184873949579832
GSE2990.tsv	10	0.514985994397759
GSE2990.tsv	10	0.6326330532212886
GSE2990.tsv	10	0.6579831932773109
GSE2990.tsv	10	0.5484593837535015
GSE2990.tsv	10	0.5684873949579832
GSE2990.tsv	10	0.6138655462184873
GSE2990.tsv	10	0.5126050420168068
GSE2990.tsv	10	0.6317927170868348
GSE2990.tsv	10	0.5719887955182072
GSE2990.tsv	10	0.6516806722689076
GSE2990.tsv	10	0.5509803921568628
GSE2990.tsv	10	0.5247899159663865
GSE2990.tsv	10	0.6768907563025209
GSE2990.tsv	10	0.5795518207282913
GSE2990.tsv	10	0.6371148459383753
GSE2990.tsv	10	0.6257703081232492
GSE2990.tsv	10	0.5970588235294116
GSE2990.tsv	10	0.6222689075630251
GSE2990.tsv	10	0.6148459383753501
GSE2990.tsv	10	0.8134453781512605
GSE2990.tsv	10	0.657843137254902
GSE2990.tsv	10	0.5970588235294118
GSE2990.tsv	10	0.6170868347338935
GSE2990.tsv	10	0.6684873949579831
GSE2990.tsv	10	0.7280112044817926
GSE2990.tsv	10	0.4913165266106443
GSE2990.tsv	10	0.7127450980392156
GSE2990.tsv	10	0.5567226890756303
GSE2990.tsv	10	0.7043417366946778
GSE2990.tsv	10	0.6767507002801121
GSE2990.tsv	10	0.5971988795518207
GSE2990.tsv	10	0.661484593837535
GSE2990.tsv	10	0.5483193277310925
GSE2990.tsv	10	0.7078431372549019
GSE2990.tsv	10	0.5642857142857143
GSE2990.tsv	10	0.5837535014005601
GSE2990.tsv	10	0.5282913165266108
GSE2990.tsv	10	0.6492997198879552
GSE2990.tsv	10	0.5900560224089636
GSE2990.tsv	10	0.6661064425770308
GSE2990.tsv	10	0.7029411764705882
GSE2990.tsv	10	0.6316526610644259
GSE2990.tsv	10	0.6355742296918767
GSE2990.tsv	10	0.5721288515406162
GSE2990.tsv	10	0.5862745098039215
GSE2990.tsv	10	0.6183473389355743
GSE2990.tsv	10	0.642436974789916
GSE2990.tsv	10	0.6743697478991596
GSE2990.tsv	10	0.580392156862745
GSE2990.tsv	10	0.6708683473389355
GSE2990.tsv	10	0.6238095238095238
GSE2990.tsv	10	0.6175070028011205
GSE2990.tsv	10	0.6492997198879552
GSE2990.tsv	10	0.6081232492997198
GSE2990.tsv	10	0.6792717086834733
GSE2990.tsv	10	0.6364145658263306
GSE2990.tsv	10	0.6140056022408965
GSE2990.tsv	10	0.6005602240896358
GSE2990.tsv	10	0.6970588235294117
GSE2990.tsv	10	0.5469187675070029
GSE2990.tsv	10	0.5568627450980392
GSE2990.tsv	10	0.6532212885154062
GSE2990.tsv	10	0.5910364145658263
GSE2990.tsv	10	0.5222689075630251
GSE2990.tsv	10	0.6626050420168068
GSE2990.tsv	10	0.6708683473389356
GSE2990.tsv	10	0.5987394957983193
GSE2990.tsv	10	0.538935574229692
GSE2990.tsv	10	0.7086834733893557
GSE2990.tsv	10	0.5484593837535013
GSE2990.tsv	10	0.6592436974789916
GSE2990.tsv	10	0.711204481792717
GSE2990.tsv	10	0.642296918767507
GSE2990.tsv	10	0.5913165266106442
GSE2990.tsv	10	0.6246498599439777
GSE2990.tsv	10	0.5733893557422969
GSE2990.tsv	10	0.6198879551820727
GSE2990.tsv	10	0.65406162464986
GSE2990.tsv	10	0.6103641456582632
GSE2990.tsv	10	0.6105042016806722
GSE2990.tsv	10	0.5838935574229692
GSE2990.tsv	10	0.5509803921568628
GSE2990.tsv	10	0.6449579831932774
GSE2990.tsv	10	0.5560224089635855
GSE20711.tsv	10	0.7263888888888889
GSE20711.tsv	10	0.6222222222222222
GSE20711.tsv	10	0.5208333333333334
GSE20711.tsv	10	0.7486111111111111
GSE20711.tsv	10	0.7347222222222223
GSE20711.tsv	10	0.6444444444444445
GSE20711.tsv	10	0.45833333333333337
GSE20711.tsv	10	0.6194444444444445
GSE20711.tsv	10	0.6069444444444445
GSE20711.tsv	10	0.7597222222222222
GSE20711.tsv	10	0.675
GSE20711.tsv	10	0.576388888888889
GSE20711.tsv	10	0.5055555555555555
GSE20711.tsv	10	0.6833333333333332
GSE20711.tsv	10	0.5166666666666667
GSE20711.tsv	10	0.6541666666666666
GSE20711.tsv	10	0.6291666666666667
GSE20711.tsv	10	0.7097222222222221
GSE20711.tsv	10	0.6180555555555556
GSE20711.tsv	10	0.6541666666666666
GSE20711.tsv	10	0.5958333333333334
GSE20711.tsv	10	0.7138888888888889
GSE20711.tsv	10	0.6666666666666666
GSE20711.tsv	10	0.6444444444444445
GSE20711.tsv	10	0.6555555555555556
GSE20711.tsv	10	0.6583333333333332
GSE20711.tsv	10	0.6680555555555555
GSE20711.tsv	10	0.5263888888888888
GSE20711.tsv	10	0.6777777777777778
GSE20711.tsv	10	0.663888888888889
GSE20711.tsv	10	0.5597222222222222
GSE20711.tsv	10	0.4930555555555555
GSE20711.tsv	10	0.6930555555555555
GSE20711.tsv	10	0.6777777777777777
GSE20711.tsv	10	0.6930555555555555
GSE20711.tsv	10	0.5166666666666667
GSE20711.tsv	10	0.7236111111111111
GSE20711.tsv	10	0.6402777777777777
GSE20711.tsv	10	0.6402777777777777
GSE20711.tsv	10	0.5888888888888888
GSE20711.tsv	10	0.7472222222222222
GSE20711.tsv	10	0.4916666666666666
GSE20711.tsv	10	0.6347222222222222
GSE20711.tsv	10	0.5888888888888888
GSE20711.tsv	10	0.7347222222222222
GSE20711.tsv	10	0.6902777777777777
GSE20711.tsv	10	0.7097222222222221
GSE20711.tsv	10	0.5875
GSE20711.tsv	10	0.6291666666666667
GSE20711.tsv	10	0.7083333333333334
GSE20711.tsv	10	0.6222222222222222
GSE20711.tsv	10	0.6625
GSE20711.tsv	10	0.6458333333333334
GSE20711.tsv	10	0.6083333333333334
GSE20711.tsv	10	0.5263888888888889
GSE20711.tsv	10	0.6527777777777777
GSE20711.tsv	10	0.5333333333333333
GSE20711.tsv	10	0.7013888888888888
GSE20711.tsv	10	0.6291666666666667
GSE20711.tsv	10	0.6333333333333334
GSE20711.tsv	10	0.5847222222222221
GSE20711.tsv	10	0.5736111111111111
GSE20711.tsv	10	0.6236111111111111
GSE20711.tsv	10	0.7180555555555556
GSE20711.tsv	10	0.5430555555555555
GSE20711.tsv	10	0.7944444444444445
GSE20711.tsv	10	0.5138888888888888
GSE20711.tsv	10	0.6277777777777779
GSE20711.tsv	10	0.7944444444444445
GSE20711.tsv	10	0.6541666666666666
GSE20711.tsv	10	0.6208333333333333
GSE20711.tsv	10	0.7055555555555555
GSE20711.tsv	10	0.7374999999999998
GSE20711.tsv	10	0.6402777777777777
GSE20711.tsv	10	0.6222222222222221
GSE20711.tsv	10	0.6208333333333333
GSE20711.tsv	10	0.538888888888889
GSE20711.tsv	10	0.7208333333333332
GSE20711.tsv	10	0.5777777777777777
GSE20711.tsv	10	0.4930555555555555
GSE20711.tsv	10	0.701388888888889
GSE20711.tsv	10	0.601388888888889
GSE20711.tsv	10	0.7013888888888888
GSE20711.tsv	10	0.726388888888889
GSE20711.tsv	10	0.5986111111111111
GSE20711.tsv	10	0.5680555555555555
GSE20711.tsv	10	0.7263888888888888
GSE20711.tsv	10	0.6555555555555556
GSE20711.tsv	10	0.6805555555555556
GSE20711.tsv	10	0.5527777777777778
GSE20711.tsv	10	0.7027777777777778
GSE20711.tsv	10	0.6347222222222222
GSE20711.tsv	10	0.6833333333333333
GSE20711.tsv	10	0.6402777777777777
GSE20711.tsv	10	0.5541666666666667
GSE20711.tsv	10	0.5805555555555555
GSE20711.tsv	10	0.6416666666666666
GSE20711.tsv	10	0.5833333333333333
